race,year,team_norm,riders_started,slug,tier,points_scored,is_proteam
Omloop Het Nieuwsblad ME,2022,b&b hotels - ktm,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2022,bingoal pauwels sauces wb,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2022,sport vlaanderen - baloise,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2022,team arkéa samsic,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2022,totalenergies,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2022,uno-x pro cycling team,7,omloop-het-nieuwsblad,UWT,70.0,True
Omloop Het Nieuwsblad ME,2023,bingoal wb,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2023,human powered health,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2023,israel - premier tech,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2023,lotto dstny,7,omloop-het-nieuwsblad,UWT,150.0,True
Omloop Het Nieuwsblad ME,2023,team flanders - baloise,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2023,totalenergies,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Het Nieuwsblad ME,2023,uno-x pro cycling team,7,omloop-het-nieuwsblad,UWT,90.0,True
Omloop Nieuwsblad ME,2025,israel - premier tech,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Nieuwsblad ME,2025,lotto,7,omloop-het-nieuwsblad,UWT,90.0,True
Omloop Nieuwsblad ME,2025,q36.5 pro cycling team,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Nieuwsblad ME,2025,team flanders - baloise,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Nieuwsblad ME,2025,tudor pro cycling team,7,omloop-het-nieuwsblad,UWT,0.0,True
Omloop Nieuwsblad ME,2025,unibet tietema rockets,7,omloop-het-nieuwsblad,UWT,70.0,True
Omloop Nieuwsblad ME,2025,uno-x mobility,7,omloop-het-nieuwsblad,UWT,225.0,True
Omloop van het Houtland,2024,bingoal wb,7,omloop-van-het-houtland-lichtervelde,Lower,0.0,True
Omloop van het Houtland,2024,lotto dstny,7,omloop-van-het-houtland-lichtervelde,Lower,0.0,True
Omloop van het Houtland,2024,tdt - unibet cycling team,7,omloop-van-het-houtland-lichtervelde,Lower,16.0,True
Omloop van het Houtland,2024,team flanders - baloise,7,omloop-van-het-houtland-lichtervelde,Lower,0.0,True
Omloop van het Houtland,2024,totalenergies,6,omloop-van-het-houtland-lichtervelde,Lower,0.0,True
Omloop van het Houtland,2024,uno-x mobility,7,omloop-van-het-houtland-lichtervelde,Lower,0.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2022,alpecin - deceuninck,6,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2022,burgos - bh,6,tour-de-langkawi,Pro,16.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2022,drone hopper - androni giocattoli,5,tour-de-langkawi,Pro,55.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2022,uno-x pro cycling team,5,tour-de-langkawi,Pro,90.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,burgos - bh,5,tour-de-langkawi,Pro,60.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,equipo kern pharma,6,tour-de-langkawi,Pro,195.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,euskaltel - euskadi,6,tour-de-langkawi,Pro,81.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,team corratec - vini fantini,3,tour-de-langkawi,Pro,24.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,team polti kometa,6,tour-de-langkawi,Pro,80.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,tudor pro cycling team,6,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  General classification,2024,vf group - bardiani csf - faizanè,5,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,bolton equities black spoke,6,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,caja rural - seguros rga,6,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,equipo kern pharma,5,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,euskaltel - euskadi,5,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,green project - bardiani csf - faizanè,6,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,human powered health,5,tour-de-langkawi,Pro,18.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,team corratec - selle italia,5,tour-de-langkawi,Pro,0.0,True
PETRONAS Le Tour de Langkawi  |  Stage 1,2023,tudor pro cycling team,6,tour-de-langkawi,Pro,30.0,True
Paris - Camembert,2022,b&b hotels - ktm,7,paris-camembert,Lower,40.0,True
Paris - Camembert,2022,bingoal pauwels sauces wb,6,paris-camembert,Lower,0.0,True
Paris - Camembert,2022,sport vlaanderen - baloise,6,paris-camembert,Lower,0.0,True
Paris - Camembert,2022,team arkéa samsic,7,paris-camembert,Lower,75.0,True
Paris - Camembert,2022,totalenergies,6,paris-camembert,Lower,55.0,True
Paris - Camembert,2022,uno-x pro cycling team,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2023,bolton equities black spoke,5,paris-camembert,Lower,0.0,True
Paris - Camembert,2023,euskaltel - euskadi,7,paris-camembert,Lower,24.0,True
Paris - Camembert,2023,lotto dstny,5,paris-camembert,Lower,0.0,True
Paris - Camembert,2023,team flanders - baloise,5,paris-camembert,Lower,0.0,True
Paris - Camembert,2023,totalenergies,7,paris-camembert,Lower,75.0,True
Paris - Camembert,2023,uno-x pro cycling team,6,paris-camembert,Lower,0.0,True
Paris - Camembert,2024,equipo kern pharma,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2024,euskaltel - euskadi,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2024,q36.5 pro cycling team,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2024,team novo nordisk,6,paris-camembert,Lower,14.0,True
Paris - Camembert,2024,totalenergies,5,paris-camembert,Lower,0.0,True
Paris - Camembert,2024,uno-x mobility,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2024,vf group - bardiani csf - faizanè,7,paris-camembert,Lower,32.0,True
Paris - Camembert,2025,caja rural - seguros rga,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2025,equipo kern pharma,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2025,euskaltel - euskadi,6,paris-camembert,Lower,0.0,True
Paris - Camembert,2025,team novo nordisk,7,paris-camembert,Lower,20.0,True
Paris - Camembert,2025,totalenergies,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2025,unibet tietema rockets,7,paris-camembert,Lower,75.0,True
Paris - Camembert,2025,uno-x mobility,7,paris-camembert,Lower,0.0,True
Paris - Camembert,2025,vf group - bardiani csf - faizanè,6,paris-camembert,Lower,0.0,True
Paris - Camembert,2025,wagner bazin wb,6,paris-camembert,Lower,0.0,True
Paris - Nice  |  General classification,2022,b&b hotels - ktm,6,paris-nice,UWT,0.0,True
Paris - Nice  |  General classification,2022,team arkéa samsic,6,paris-nice,UWT,120.0,True
Paris - Nice  |  General classification,2022,totalenergies,4,paris-nice,UWT,0.0,True
Paris - Nice  |  Stage 2,2024,israel - premier tech,3,paris-nice,UWT,0.0,True
Paris - Nice  |  Stage 2,2024,lotto dstny,5,paris-nice,UWT,0.0,True
Paris - Nice  |  Stage 2,2024,totalenergies,5,paris-nice,UWT,0.0,True
Paris - Nice  |  Stage 2,2024,tudor pro cycling team,5,paris-nice,UWT,50.0,True
Paris - Tours Elite,2022,alpecin - deceuninck,6,paris-tours,Pro,0.0,True
Paris - Tours Elite,2022,b&b hotels - ktm,6,paris-tours,Pro,45.0,True
Paris - Tours Elite,2022,bingoal pauwels sauces wb,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2022,team arkéa samsic,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2022,totalenergies,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2022,uno-x pro cycling team,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2023,bingoal wb,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2023,equipo kern pharma,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2023,israel - premier tech,7,paris-tours,Pro,125.0,True
Paris - Tours Elite,2023,lotto dstny,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2023,q36.5 pro cycling team,6,paris-tours,Pro,0.0,True
Paris - Tours Elite,2023,totalenergies,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2023,uno-x pro cycling team,7,paris-tours,Pro,60.0,True
Paris - Tours Elite,2025,israel - premier tech,6,paris-tours,Pro,0.0,True
Paris - Tours Elite,2025,lotto,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2025,q36.5 pro cycling team,6,paris-tours,Pro,0.0,True
Paris - Tours Elite,2025,totalenergies,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2025,tudor pro cycling team,7,paris-tours,Pro,125.0,True
Paris - Tours Elite,2025,unibet tietema rockets,7,paris-tours,Pro,0.0,True
Paris - Tours Elite,2025,uno-x mobility,7,paris-tours,Pro,0.0,True
Paris-Chauny,2023,bingoal wb,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2023,bolton equities black spoke,6,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2023,human powered health,6,paris-chauny-classique,Lower,18.0,True
Paris-Chauny,2023,lotto dstny,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2023,team flanders - baloise,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2023,totalenergies,7,paris-chauny-classique,Lower,55.0,True
Paris-Chauny,2025,caja rural - seguros rga,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,equipo kern pharma,6,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,lotto,7,paris-chauny-classique,Lower,75.0,True
Paris-Chauny,2025,q36.5 pro cycling team,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,team flanders - baloise,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,team polti visitmalta,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,totalenergies,7,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,unibet tietema rockets,7,paris-chauny-classique,Lower,40.0,True
Paris-Chauny,2025,uno-x mobility,6,paris-chauny-classique,Lower,0.0,True
Paris-Chauny,2025,wagner bazin wb,6,paris-chauny-classique,Lower,0.0,True
Paris-Nice  |  General classification,2025,caja rural - seguros rga,6,paris-nice,UWT,0.0,True
Paris-Nice  |  General classification,2025,totalenergies,4,paris-nice,UWT,0.0,True
Paris-Nice  |  General classification,2025,tudor pro cycling team,5,paris-nice,UWT,120.0,True
Paris-Nice  |  General classification,2025,uno-x mobility,4,paris-nice,UWT,0.0,True
Paris-Roubaix,2022,b&b hotels - ktm,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2022,bingoal pauwels sauces wb,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2022,sport vlaanderen - baloise,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2022,team arkéa samsic,7,paris-roubaix,UWT,70.0,True
Paris-Roubaix,2022,totalenergies,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2022,uno-x pro cycling team,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,israel - premier tech,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,lotto,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,q36.5 pro cycling team,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,totalenergies,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,tudor pro cycling team,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,unibet tietema rockets,7,paris-roubaix,UWT,0.0,True
Paris-Roubaix,2025,uno-x mobility,7,paris-roubaix,UWT,70.0,True
Per Sempre Alfredo,2022,bardiani-csf-faizanè,6,per-sempre-alfredo,Lower,0.0,True
Per Sempre Alfredo,2022,bingoal pauwels sauces wb,7,per-sempre-alfredo,Lower,40.0,True
Per Sempre Alfredo,2022,drone hopper - androni giocattoli,7,per-sempre-alfredo,Lower,0.0,True
Per Sempre Alfredo,2022,eolo-kometa,6,per-sempre-alfredo,Lower,0.0,True
Per Sempre Alfredo,2022,human powered health,7,per-sempre-alfredo,Lower,0.0,True
Per Sempre Alfredo,2023,bingoal wb,7,per-sempre-alfredo,Lower,24.0,True
Per Sempre Alfredo,2023,bolton equities black spoke,6,per-sempre-alfredo,Lower,55.0,True
Per Sempre Alfredo,2023,eolo-kometa,7,per-sempre-alfredo,Lower,0.0,True
Per Sempre Alfredo,2023,green project - bardiani csf - faizanè,7,per-sempre-alfredo,Lower,32.0,True
Per Sempre Alfredo,2023,q36.5 pro cycling team,7,per-sempre-alfredo,Lower,0.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,burgos burpellet bh,5,tour-de-langkawi,Pro,50.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,equipo kern pharma,6,tour-de-langkawi,Pro,40.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,team polti visitmalta,6,tour-de-langkawi,Pro,105.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,team solution tech - vini fantini,4,tour-de-langkawi,Pro,0.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,totalenergies,5,tour-de-langkawi,Pro,150.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,tudor pro cycling team,6,tour-de-langkawi,Pro,90.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,unibet tietema rockets,5,tour-de-langkawi,Pro,70.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,uno-x mobility,4,tour-de-langkawi,Pro,110.0,True
Petronas Le Tour de Langkawi  |  General classification,2025,vf group - bardiani csf - faizanè,5,tour-de-langkawi,Pro,87.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,bolton equities black spoke,5,tour-of-denmark,Pro,24.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,green project - bardiani csf - faizanè,7,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,human powered health,6,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,lotto dstny,6,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,q36.5 pro cycling team,6,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,team flanders - baloise,5,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,team novo nordisk,7,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,tudor pro cycling team,7,tour-of-denmark,Pro,60.0,True
PostNord Danmark Rundt - Tour of Denmark  |  General classification,2023,uno-x pro cycling team,7,tour-of-denmark,Pro,80.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,alpecin - deceuninck,6,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,bardiani-csf-faizanè,7,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,bingoal pauwels sauces wb,6,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,human powered health,5,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,sport vlaanderen - baloise,6,tour-of-denmark,Pro,0.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,team novo nordisk,6,tour-of-denmark,Pro,2.0,True
PostNord Danmark Rundt - Tour of Denmark  |  Stage 1,2022,uno-x pro cycling team,6,tour-of-denmark,Pro,0.0,True
PostNord Tour of Denmark  |  General classification,2024,lotto dstny,6,tour-of-denmark,Pro,150.0,True
PostNord Tour of Denmark  |  General classification,2024,q36.5 pro cycling team,6,tour-of-denmark,Pro,0.0,True
PostNord Tour of Denmark  |  General classification,2024,tdt - unibet cycling team,7,tour-of-denmark,Pro,32.0,True
PostNord Tour of Denmark  |  General classification,2024,team flanders - baloise,6,tour-of-denmark,Pro,12.0,True
PostNord Tour of Denmark  |  General classification,2024,team novo nordisk,7,tour-of-denmark,Pro,20.0,True
PostNord Tour of Denmark  |  General classification,2024,tudor pro cycling team,7,tour-of-denmark,Pro,50.0,True
PostNord Tour of Denmark  |  General classification,2024,uno-x mobility,7,tour-of-denmark,Pro,110.0,True
PostNord Tour of Denmark  |  General classification,2024,vf group - bardiani csf - faizanè,7,tour-of-denmark,Pro,0.0,True
PostNord Tour of Denmark  |  General classification,2025,euskaltel - euskadi,5,tour-of-denmark,Pro,55.0,True
PostNord Tour of Denmark  |  General classification,2025,lotto,7,tour-of-denmark,Pro,70.0,True
PostNord Tour of Denmark  |  General classification,2025,team flanders - baloise,6,tour-of-denmark,Pro,0.0,True
PostNord Tour of Denmark  |  General classification,2025,team novo nordisk,7,tour-of-denmark,Pro,45.0,True
PostNord Tour of Denmark  |  General classification,2025,team polti visitmalta,7,tour-of-denmark,Pro,0.0,True
PostNord Tour of Denmark  |  General classification,2025,unibet tietema rockets,7,tour-of-denmark,Pro,80.0,True
PostNord Tour of Denmark  |  General classification,2025,uno-x mobility,5,tour-of-denmark,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,burgos burpellet bh,5,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,caja rural - seguros rga,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,equipo kern pharma,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,euskaltel - euskadi,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,lotto,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,team flanders - baloise,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,team novo nordisk,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,team polti visitmalta,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,team solution tech - vini fantini,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,unibet tietema rockets,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,uno-x mobility,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,vf group - bardiani csf - faizanè,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Turkiye  |  Stage 7,2025,wagner bazin wb,5,tour-of-turkey,Pro,12.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,bardiani-csf-faizanè,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,burgos - bh,5,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,caja rural - seguros rga,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,drone hopper - androni giocattoli,6,tour-of-turkey,Pro,30.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,eolo-kometa,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,equipo kern pharma,5,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,euskaltel - euskadi,7,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,human powered health,6,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,team arkéa samsic,4,tour-of-turkey,Pro,0.0,True
Presidential Cycling Tour of Türkiye  |  Stage 4,2022,team novo nordisk,6,tour-of-turkey,Pro,0.0,True
