rider_slug,rider_name,year_from,year_to,team_from,team_from_slug,team_from_class,team_from_annotation,team_from_trainee_flag,team_from_as_from_mmdd,team_from_until_mmdd,team_to,team_to_slug,team_to_class,team_to_match_status,transfer_context_type,had_prior_year_trainee_with_team_to,date_of_birth,age_at_transfer,age_on_jan_1,specialty_primary,specialty_primary_score,origin_team_context_group,origin_is_development_like,origin_class_rank,destination_class_rank,transfer_class_step,transfer_step_label,prior_year_uci_points,prior_year_racedays,prior_year_points_per_raceday,prior_year_result_summary_source,prior_year_n_starts,prior_year_n_started,prior_year_n_finished,prior_year_n_wins,prior_year_n_podiums,prior_year_n_top10s,prior_year_n_scoring_results,prior_year_finish_rate,prior_year_scoring_rate,prior_year_uci_points_from_stages,prior_year_uci_points_from_gc,prior_year_uci_points_from_one_day,prior_year_uci_points_from_secondary,prior_year_stage_points_share,prior_year_gc_points_share,prior_year_one_day_points_share,prior_year_secondary_points_share,prior_year_scored_150_flag,prior_year_scored_250_flag,prior_year_panel_available,prior_year_baseline_available,prior_year_baseline_source,prior_year_racedays_is_proxy,prior_year_uci_points_external_context,prior_year_pcs_points_external_context,prior_year_racedays_external_context_proxy,prior_year_n_starts_external_context,prior_year_n_started_external_context,prior_year_n_finished_external_context,prior_year_n_wins_external_context,prior_year_n_podiums_external_context,prior_year_n_top10s_external_context,prior_year_n_scoring_results_external_context,prior_year_uci_points_from_stages_external_context,prior_year_uci_points_from_gc_external_context,prior_year_uci_points_from_one_day_external_context,prior_year_uci_points_from_secondary_external_context,prior_year_external_context_available,prior_year_external_source_url,prior_year_external_source_cache_path,prior_year_external_scraped_at,prior_year_external_parse_status,prior_year_external_status,prior_panel_team_name,prior_panel_team_slug,prior_panel_team_class,current_year_uci_points,current_year_racedays,current_year_points_per_raceday,uci_points_delta_post_transfer,racedays_delta_post_transfer,points_per_raceday_delta_post_transfer,prior_team_rank_within_roster,new_team_rank_within_roster,old_team_rank,old_team_total_uci_points,old_team_n_riders_150,old_team_depth_rank,new_team_rank,new_team_total_uci_points,new_team_n_riders_150,new_team_depth_rank,new_team_avg_points_per_raceday,new_team_median_points_per_raceday,new_team_points_per_rider_raceday,share_of_new_team_points_at_join,prior_vs_new_team_avg_ppr_ratio,new_team_archetype_anchor_count,new_team_archetype_engine_count,new_team_archetype_banker_count,new_team_top1_share,new_team_top3_share,new_team_top5_share,matched_intra_proteam_transfer_file,pts_carried,uci_pts_from,uci_pts_to,pts_in,n_in,pts_out,n_out,net_pts_delta,net_n_delta,rank_change,pts_change,team_delta_rank_within_year,team_delta_total_pts,profile_source_url,profile_source_cache_path,profile_scraped_at,source_url,source_cache_path,scraped_at,parse_status
anders-halland-johannessen,JOHANNESSEN Anders Halland,2020,2021,DARE Bikes Development,dare-development-team-2020,CLUB,,False,,,Uno-X Pro Cycling Team,uno-x-pro-cycling-team-2021,PRT,no_profile_match,external_to_panel_transfer,False,1999-08-23,21.36,21.36,gc,520.0,development_origin,True,1.0,3.0,2.0,step_up,33.0,5.0,6.6,external_results_page,5.0,5.0,5.0,0.0,1.0,2.0,2.0,1.0,0.4,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,33.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,33.0,0.0,True,https://www.procyclingstats.com/rider/anders-halland-johannessen/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/anders-halland-johannessen-2020.md,2026-04-13T02:35:32+00:00,ok,ok,,,,43.0,0.0,,10.0,-5.0,,,14,,,,,5,2910.0,7,4.0,2.5221658,0.8125,3.112299,0.01134020618556701,2.6167986260062683,0,2,2,0.239519,0.491753,0.631615,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/anders-halland-johannessen,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/anders-halland-johannessen.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/anders-halland-johannessen,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/anders-halland-johannessen.md,2026-04-12T17:08:57+00:00,ok
tobias-halland-johannessen,JOHANNESSEN Tobias Halland,2020,2021,DARE Bikes Development,dare-development-team-2020,CLUB,,False,,,Uno-X Pro Cycling Team,uno-x-pro-cycling-team-2021,PRT,no_profile_match,external_to_panel_transfer,False,1999-08-23,21.36,21.36,climber,1827.0,development_origin,True,1.0,3.0,2.0,step_up,0.0,0.0,,external_results_page,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/tobias-halland-johannessen/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/tobias-halland-johannessen-2020.md,2026-04-13T02:35:34+00:00,partial,no_rows,,,,113.0,0.0,,113.0,0.0,,,9,,,,,5,2910.0,7,4.0,2.5221658,0.8125,3.112299,0.0,,0,2,2,0.239519,0.491753,0.631615,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/tobias-halland-johannessen,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/tobias-halland-johannessen.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/tobias-halland-johannessen,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/tobias-halland-johannessen.md,2026-04-12T17:27:19+00:00,ok
sakarias-koller-loland,LØLAND Sakarias Koller,2020,2021,DARE Bikes Development,dare-development-team-2020,CLUB,,False,,,Uno-X Pro Cycling Team,uno-x-pro-cycling-team-2021,PRT,no_profile_match,external_to_panel_transfer,False,2001-09-20,19.28,19.28,hills,273.0,development_origin,True,1.0,3.0,2.0,step_up,15.0,6.0,2.5,external_results_page,6.0,5.0,4.0,0.0,0.0,1.0,1.0,0.8,0.16666666666666666,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,15.0,2.0,6.0,6.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,True,https://www.procyclingstats.com/rider/sakarias-koller-loland/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/sakarias-koller-loland-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,0.0,0.0,,-15.0,-6.0,,,29,,,,,5,2910.0,7,4.0,2.5221658,0.8125,3.112299,0.005154639175257732,0.9912116007599501,0,2,2,0.239519,0.491753,0.631615,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/sakarias-koller-loland,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/sakarias-koller-loland.md,2026-04-12T17:25:21+00:00,https://www.procyclingstats.com/rider/sakarias-koller-loland,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/sakarias-koller-loland.md,2026-04-12T17:25:21+00:00,ok
robin-juel-skivild,SKIVILD Robin Juel,2020,2021,AURA Energi - JS.dk,team-bache-js.dk-2020,CLUB,,False,,,Uno-X Pro Cycling Team,uno-x-pro-cycling-team-2021,PRT,no_profile_match,external_to_panel_transfer,False,2001-08-21,19.36,19.36,sprint,11.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,1.0,0.0,external_results_page,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/robin-juel-skivild/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/robin-juel-skivild-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,0.0,0.0,,0.0,-1.0,,,32,,,,,5,2910.0,7,4.0,2.5221658,0.8125,3.112299,0.0,0.0,0,2,2,0.239519,0.491753,0.631615,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/robin-juel-skivild,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/robin-juel-skivild.md,2026-04-12T17:24:49+00:00,https://www.procyclingstats.com/rider/robin-juel-skivild,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/robin-juel-skivild.md,2026-04-12T17:24:49+00:00,ok
rasmus-tiller,TILLER Rasmus,2020,2021,NTT Pro Cycling,ntt-pro-cycling-2020,WT,,False,,,Uno-X Pro Cycling Team,uno-x-pro-cycling-team-2021,PRT,exact_slug_match,external_to_panel_transfer,False,1996-07-28,24.43,24.43,oneday,1939.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,10.0,37.0,0.2702702702702703,external_results_page,37.0,37.0,32.0,0.0,0.0,1.0,1.0,0.8648648648648649,0.02702702702702703,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,10.0,34.0,37.0,37.0,37.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,True,https://www.procyclingstats.com/rider/rasmus-tiller/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/rasmus-tiller-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,697.0,46.0,15.152173913043478,687.0,9.0,14.881903642773208,,1,,,,,5,2910.0,7,4.0,2.5221658,0.8125,3.112299,0.003436426116838488,0.10715801089296759,0,2,2,0.239519,0.491753,0.631615,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/rasmus-tiller,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/rasmus-tiller.md,2026-04-12T17:24:02+00:00,https://www.procyclingstats.com/rider/rasmus-tiller,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/rasmus-tiller.md,2026-04-12T17:24:02+00:00,ok
soren-waerenskjold,WÆRENSKJOLD Søren,2020,2021,Joker Fuel of Norway,joker-fuel-of-norway-2020,CT,,False,,,Uno-X Pro Cycling Team,uno-x-pro-cycling-team-2021,PRT,exact_slug_match,external_to_panel_transfer,False,2000-03-12,20.81,20.81,oneday,1089.0,continental_origin,False,2.0,3.0,1.0,step_up,92.0,7.0,13.142857142857142,external_results_page,7.0,7.0,6.0,4.0,6.0,6.0,6.0,0.8571428571428571,0.8571428571428571,15.0,40.0,35.0,0.0,0.16666666666666666,0.4444444444444444,0.3888888888888889,0.0,False,False,False,True,external_results_page,True,92.0,38.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,6.0,15.0,40.0,35.0,0.0,True,https://www.procyclingstats.com/rider/soren-waerenskjold/2020/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/soren-waerenskjold-2020.md,2026-04-13T02:35:33+00:00,ok,ok,,,,98.0,47.0,2.0851063829787235,6.0,40.0,-11.057750759878418,,10,,,,,5,2910.0,7,4.0,2.5221658,0.8125,3.112299,0.03161512027491409,5.210940986852309,0,2,2,0.239519,0.491753,0.631615,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/soren-waerenskjold,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/soren-waerenskjold.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/soren-waerenskjold,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/soren-waerenskjold.md,2026-04-12T17:27:19+00:00,ok
maurice-ballerstedt,BALLERSTEDT Maurice,2021,2022,Jumbo-Visma Development Team,jumbo-visma-development-team-2021,CT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,external_to_panel_transfer,False,2001-01-16,20.96,20.96,oneday,150.0,development_origin,True,2.0,3.0,1.0,step_up,95.17,26.0,3.6603846153846153,external_results_page,26.0,26.0,24.0,4.0,6.0,12.0,8.0,0.9230769230769231,0.3076923076923077,9.17,30.0,56.0,0.0,0.09635389303351896,0.315225386151098,0.588420720815383,0.0,False,False,False,True,external_results_page,True,95.17,56.0,26.0,26.0,26.0,24.0,4.0,6.0,12.0,8.0,9.17,30.0,56.0,0.0,True,https://www.procyclingstats.com/rider/maurice-ballerstedt/2021/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/maurice-ballerstedt-2021.md,2026-04-13T02:35:35+00:00,ok,ok,,,,49.0,53.0,0.9245283018867925,-46.17,27.0,-2.735856313497823,,21,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.009554261620319245,0.6808707062297849,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/maurice-ballerstedt,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/maurice-ballerstedt.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/maurice-ballerstedt,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/maurice-ballerstedt.md,2026-04-12T17:22:27+00:00,ok
ayco-bastiaens,BASTIAENS Ayco,2021,2022,Alpecin-Fenix Development Team,alpecin-fenix-development-team-2021,CT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,no_profile_match,panel_to_panel_transfer,False,1996-06-03,25.58,25.58,gc,49.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Alpecin - Fenix,alpecin-fenix-2021,PRT,0.0,0.0,,0.0,0.0,,32.0,37,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.0,,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/ayco-bastiaens,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/ayco-bastiaens.md,2026-04-12T17:09:27+00:00,https://www.procyclingstats.com/rider/ayco-bastiaens,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/ayco-bastiaens.md,2026-04-12T17:09:27+00:00,ok
sjoerd-bax,BAX Sjoerd,2021,2022,Metec - SOLARWATT p/b Mantel,metec-solarwatt-p-b-mantel-2021,CT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,external_to_panel_transfer,False,1996-01-06,25.99,25.99,gc,321.0,continental_origin,False,2.0,3.0,1.0,step_up,193.0,21.0,9.19047619047619,external_results_page,21.0,21.0,21.0,5.0,10.0,16.0,10.0,1.0,0.47619047619047616,23.0,95.0,75.0,0.0,0.11917098445595854,0.49222797927461137,0.38860103626943004,0.0,True,False,False,True,external_results_page,True,193.0,85.0,21.0,21.0,21.0,21.0,5.0,10.0,16.0,10.0,23.0,95.0,75.0,0.0,True,https://www.procyclingstats.com/rider/sjoerd-bax/2021/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/sjoerd-bax-2021.md,2026-04-13T02:35:36+00:00,ok,ok,,,,300.0,35.0,8.571428571428571,107.0,14.0,-0.6190476190476186,,11,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.019375564702339122,1.7095269136738067,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/sjoerd-bax,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/sjoerd-bax.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/sjoerd-bax,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/sjoerd-bax.md,2026-04-12T17:27:19+00:00,ok
simon-dehairs,DEHAIRS Simon,2021,2022,Alpecin-Fenix Development Team,alpecin-fenix-development-team-2021,CT,as from 01/08,False,08-01,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,no_profile_match,panel_to_panel_transfer,False,2001-06-04,20.58,20.58,sprint,780.0,development_origin,True,2.0,3.0,1.0,step_up,3.0,0.0,,panel_result_summary,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.6,0.2,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Alpecin - Fenix,alpecin-fenix-2021,PRT,3.0,0.0,,0.0,0.0,,30.0,33,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.000301174580865375,,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/simon-dehairs,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/simon-dehairs.md,2026-04-12T17:27:10+00:00,https://www.procyclingstats.com/rider/simon-dehairs,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/simon-dehairs.md,2026-04-12T17:27:10+00:00,ok
samuel-gaze,GAZE Samuel,2021,2022,Alpecin-Fenix Development Team,alpecin-fenix-development-team-2021,CT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,panel_to_panel_transfer,False,1995-12-12,26.06,26.06,tt,95.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Alpecin - Fenix,alpecin-fenix-2021,PRT,8.0,11.0,0.7272727272727273,8.0,11.0,,33.0,29,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.0,,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/samuel-gaze,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/samuel-gaze.md,2026-04-12T17:25:41+00:00,https://www.procyclingstats.com/rider/samuel-gaze,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/samuel-gaze.md,2026-04-12T17:25:41+00:00,ok
michael-gogl,GOGL Michael,2021,2022,Team Qhubeka NextHash,team-qhubeka-nexthash-2021,WT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,external_to_panel_transfer,False,1993-11-04,28.16,28.16,oneday,596.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,254.0,59.0,4.305084745762712,external_results_page,59.0,56.0,53.0,0.0,0.0,4.0,13.0,0.9464285714285714,0.22033898305084745,0.0,48.0,206.0,0.0,0.0,0.1889763779527559,0.8110236220472441,0.0,True,True,False,True,external_results_page,True,254.0,152.0,59.0,59.0,56.0,53.0,0.0,0.0,4.0,13.0,0.0,48.0,206.0,0.0,True,https://www.procyclingstats.com/rider/michael-gogl/2021/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/michael-gogl-2021.md,2026-04-13T02:35:35+00:00,ok,ok,,,,41.0,38.0,1.0789473684210527,-213.0,-21.0,-3.2261373773416593,,22,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.02549944784660175,0.8007918290626228,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/michael-gogl,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/michael-gogl.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/michael-gogl,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/michael-gogl.md,2026-04-12T17:22:27+00:00,ok
jakub-mareczko,MARECZKO Jakub,2021,2022,Vini Zabù,vini-zabu-2021,PRT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,external_to_panel_transfer,False,1994-04-30,27.67,27.67,sprint,4066.0,proteam_origin,False,3.0,3.0,0.0,lateral,152.0,52.0,2.923076923076923,external_results_page,52.0,52.0,44.0,2.0,8.0,13.0,10.0,0.8461538461538461,0.19230769230769232,29.0,0.0,120.0,0.0,0.19463087248322147,0.0,0.8053691275167785,0.0,True,False,False,True,external_results_page,True,152.0,124.0,52.0,52.0,52.0,44.0,2.0,8.0,13.0,10.0,29.0,0.0,120.0,0.0,True,https://www.procyclingstats.com/rider/jakub-mareczko/2021/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/jakub-mareczko-2021.md,2026-04-13T02:35:35+00:00,ok,ok,,,,301.0,57.0,5.280701754385965,149.0,5.0,2.357624831309042,,10,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.015259512097178999,0.543723585935312,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/jakub-mareczko,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jakub-mareczko.md,2026-04-12T17:16:57+00:00,https://www.procyclingstats.com/rider/jakub-mareczko,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jakub-mareczko.md,2026-04-12T17:16:57+00:00,ok
stefano-oldani,OLDANI Stefano,2021,2022,Lotto Soudal,lotto-soudal-2021,WT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,external_to_panel_transfer,False,1998-01-10,23.98,23.98,hills,1248.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,195.0,74.0,2.635135135135135,external_results_page,74.0,74.0,67.0,0.0,3.0,14.0,12.0,0.9054054054054054,0.16216216216216217,20.0,29.0,146.0,0.0,0.10256410256410256,0.14871794871794872,0.7487179487179487,0.0,True,False,False,True,external_results_page,True,195.0,243.0,74.0,74.0,74.0,67.0,0.0,3.0,14.0,12.0,20.0,29.0,146.0,0.0,True,https://www.procyclingstats.com/rider/stefano-oldani/2021/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/stefano-oldani-2021.md,2026-04-13T02:35:36+00:00,ok,ok,,,,634.0,64.0,9.90625,439.0,-10.0,7.271114864864865,,5,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.019576347756249373,0.4901633322709872,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/stefano-oldani,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/stefano-oldani.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/stefano-oldani,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/stefano-oldani.md,2026-04-12T17:27:19+00:00,ok
robert-stannard,STANNARD Robert,2021,2022,Team BikeExchange,team-bikeexchange-2021,WT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,external_to_panel_transfer,False,1998-09-16,23.29,23.29,hills,660.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,0.0,61.0,0.0,external_results_page,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/robert-stannard/2021/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/robert-stannard-2021.md,2026-04-13T02:35:36+00:00,ok,ok,,,,110.0,67.0,1.6417910447761195,110.0,6.0,1.6417910447761195,,15,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.0,0.0,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/robert-stannard,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/robert-stannard.md,2026-04-12T17:24:38+00:00,https://www.procyclingstats.com/rider/robert-stannard,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/robert-stannard.md,2026-04-12T17:24:38+00:00,ok
fabio-van-den-bossche,VAN DEN BOSSCHE Fabio,2021,2022,Sport Vlaanderen - Baloise,sport-vlaanderen-baloise-2021,PRT,,False,,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,panel_to_panel_transfer,False,2000-09-21,21.28,21.28,gc,199.0,proteam_origin,False,3.0,3.0,0.0,lateral,66.0,47.0,1.4042553191489362,panel_result_summary,47.0,45.0,44.0,0.0,0.0,3.0,7.0,0.9777777777777777,0.14893617021276595,0.0,55.0,11.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Sport Vlaanderen - Baloise,sport-vlaanderen-baloise-2021,PRT,5.0,39.0,0.1282051282051282,-61.0,-8.0,-1.276050190943808,9.0,31,7.0,2065.0,5.0,5.0,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.006625840779038249,0.2612065155277143,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/fabio-van-den-bossche,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/fabio-van-den-bossche.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/fabio-van-den-bossche,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/fabio-van-den-bossche.md,2026-04-12T17:13:03+00:00,ok
guillaume-van-keirsbulck,VAN KEIRSBULCK Guillaume,2021,2022,Alpecin-Fenix Development Team,alpecin-fenix-development-team-2021,CT,as from 30/04,False,04-30,,Alpecin - Deceuninck,alpecin-deceuninck-2022,PRT,exact_slug_match,panel_to_panel_transfer,False,1991-02-14,30.88,30.88,oneday,795.0,development_origin,True,2.0,3.0,1.0,step_up,6.0,0.0,,panel_result_summary,19.0,19.0,11.0,0.0,0.0,0.0,2.0,0.5789473684210527,0.10526315789473684,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Alpecin - Fenix,alpecin-fenix-2021,PRT,40.0,57.0,0.7017543859649122,34.0,57.0,,28.0,23,,,,,1,9961.0,14,2.0,5.376034806451615,1.421053,6.249059,0.00060234916173075,,3,0,8,0.199478,0.509185,0.638087,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/guillaume-van-keirsbulck,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/guillaume-van-keirsbulck.md,2026-04-12T17:14:59+00:00,https://www.procyclingstats.com/rider/guillaume-van-keirsbulck,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/guillaume-van-keirsbulck.md,2026-04-12T17:14:59+00:00,ok
